premise_1,premise_2,inferred,support_count
competition PartOf play poker,play poker HasSubevent catch bluffer,competition HasSubevent catch bluffer,1
competition PartOf play poker,play poker HasSubevent throw em,competition HasSubevent throw em,1
competition PartOf play poker,play poker HasSubevent bluff em,competition HasSubevent bluff em,1
competition PartOf play poker,play poker HasSubevent know quit,competition HasSubevent know quit,1
competition PartOf play poker,play poker HasSubevent know beat,competition HasSubevent know beat,1
competition PartOf play poker,play poker HasSubevent know press,competition HasSubevent know press,1
competition PartOf play poker,play poker HasSubevent know lie back,competition HasSubevent know lie back,1
competition PartOf play poker,play poker HasSubevent sense time,competition HasSubevent sense time,1
competition PartOf play poker,play poker HasSubevent hold good hand,competition HasSubevent hold good hand,1
competition PartOf play poker,play poker HasSubevent hold bad hand,competition HasSubevent hold bad hand,1
competition PartOf play poker,play poker HasSubevent hold win hand,competition HasSubevent hold win hand,1
competition PartOf play poker,play poker HasSubevent hold lose hand,competition HasSubevent hold lose hand,1
competition PartOf play poker,play poker HasSubevent hold hand improve,competition HasSubevent hold hand improve,1
competition PartOf play poker,play poker HasSubevent use intuition,competition HasSubevent use intuition,1
competition PartOf play poker,play poker HasSubevent play chip,competition HasSubevent play chip,1
competition PartOf play poker,play poker HasSubevent arrange chip,competition HasSubevent arrange chip,1
competition PartOf play poker,play poker HasSubevent manage money,competition HasSubevent manage money,1
competition PartOf play poker,play poker HasSubevent manage risk,competition HasSubevent manage risk,1
competition PartOf play poker,play poker HasSubevent avoid better player,competition HasSubevent avoid better player,1
competition PartOf play poker,play poker HasSubevent take break,competition HasSubevent take break,1
competition PartOf play poker,play poker HasSubevent fold bad hand,competition HasSubevent fold bad hand,1
competition PartOf play poker,play poker HasSubevent play good hand,competition HasSubevent play good hand,1
competition PartOf play poker,play poker HasSubevent loose shirt,competition HasSubevent loose shirt,1
competition PartOf play poker,play poker HasSubevent bid,competition HasSubevent bid,1
competition PartOf play poker,play poker HasSubevent mask true intention,competition HasSubevent mask true intention,1
competition PartOf play poker,play poker HasSubevent hide feeling,competition HasSubevent hide feeling,1
competition PartOf play poker,play poker HasSubevent fool others,competition HasSubevent fool others,1
competition PartOf play poker,play poker HasSubevent exercise patience,competition HasSubevent exercise patience,1
competition PartOf play poker,play poker HasSubevent win casino promotion,competition HasSubevent win casino promotion,1
competition PartOf play poker,play poker HasSubevent inbibe,competition HasSubevent inbibe,1
competition PartOf play poker,play poker HasSubevent imbibe,competition HasSubevent imbibe,1
competition PartOf play poker,play poker HasSubevent constantly estimate chance,competition HasSubevent constantly estimate chance,1
competition PartOf play poker,play poker HasSubevent develop poker judgment,competition HasSubevent develop poker judgment,1
competition PartOf play poker,play poker HasSubevent attempt read facial expression,competition HasSubevent attempt read facial expression,1
competition PartOf play poker,play poker HasSubevent read thought others,competition HasSubevent read thought others,1
competition PartOf play poker,play poker HasSubevent guestimate possibility,competition HasSubevent guestimate possibility,1
competition PartOf play poker,play poker HasSubevent seat sore,competition HasSubevent seat sore,1
competition PartOf play poker,play poker HasSubevent must ante,competition HasSubevent must ante,1
competition PartOf play poker,play poker HasSubevent ante require,competition HasSubevent ante require,1
competition PartOf play poker,play poker HasSubevent win ante,competition HasSubevent win ante,1
competition PartOf play poker,play poker HasSubevent play rotate,competition HasSubevent play rotate,1
competition PartOf play poker,play poker HasSubevent deal rotate,competition HasSubevent deal rotate,1
competition PartOf play poker,play poker HasSubevent chance play hand,competition HasSubevent chance play hand,1
competition PartOf play poker,play poker HasSubevent chance play role,competition HasSubevent chance play role,1
competition PartOf play poker,play poker HasSubevent kibitzer,competition HasSubevent kibitzer,1
competition PartOf play poker,play poker HasSubevent run out beer,competition HasSubevent run out beer,1
competition PartOf play poker,play poker HasSubevent smoke get thick,competition HasSubevent smoke get thick,1
competition PartOf play poker,play poker HasSubevent go out refreshment,competition HasSubevent go out refreshment,1
competition PartOf play poker,play poker HasSubevent unexpected player join,competition HasSubevent unexpected player join,1
competition PartOf play poker,play poker HasSubevent laughter,competition HasSubevent laughter,1
competition PartOf play poker,play poker HasSubevent complain,competition HasSubevent complain,1
competition PartOf play poker,play poker HasSubevent casino make money,competition HasSubevent casino make money,1
competition PartOf play poker,play poker HasSubevent casino give out prize,competition HasSubevent casino give out prize,1
competition PartOf play poker,play poker HasSubevent guard collect transport casino money,competition HasSubevent guard collect transport casino money,1
competition PartOf play poker,play poker HasSubevent cashier buy sell chip,competition HasSubevent cashier buy sell chip,1
competition PartOf play poker,play poker HasSubevent dealer sell chip,competition HasSubevent dealer sell chip,1
competition PartOf play poker,play poker HasSubevent floor manager handle decide dispute,competition HasSubevent floor manager handle decide dispute,1
competition PartOf play poker,play poker HasSubevent rule follow,competition HasSubevent rule follow,1
competition PartOf play poker,play poker HasSubevent rule broken,competition HasSubevent rule broken,1
competition PartOf play poker,play poker HasSubevent player tell,competition HasSubevent player tell,1
competition PartOf play poker,play poker HasSubevent recognize tell,competition HasSubevent recognize tell,1
competition PartOf play poker,play poker HasSubevent observe tell,competition HasSubevent observe tell,1
competition PartOf play poker,play poker HasSubevent chatter distract,competition HasSubevent chatter distract,1
competition PartOf play poker,play poker HasSubevent concentration require,competition HasSubevent concentration require,1
competition PartOf play poker,play poker HasSubevent luck triumph over skill,competition HasSubevent luck triumph over skill,1
competition PartOf play poker,play poker HasSubevent skill triumph over luck,competition HasSubevent skill triumph over luck,1
competition PartOf play poker,play poker HasSubevent angry player throw card,competition HasSubevent angry player throw card,1
competition PartOf play poker,play poker HasSubevent new deck request,competition HasSubevent new deck request,1
competition PartOf play poker,play poker HasSubevent new deck supply,competition HasSubevent new deck supply,1
competition PartOf play poker,play poker HasSubevent cheat catch,competition HasSubevent cheat catch,1
competition PartOf play poker,play poker HasSubevent cheat seek,competition HasSubevent cheat seek,1
competition PartOf play poker,play poker HasSubevent deck replace,competition HasSubevent deck replace,1
competition PartOf play poker,play poker HasSubevent deck examine,competition HasSubevent deck examine,1
competition PartOf play poker,play poker HasSubevent deck mark,competition HasSubevent deck mark,1
competition PartOf play poker,play poker HasSubevent dirty dealer manipulate deck,competition HasSubevent dirty dealer manipulate deck,1
competition PartOf play poker,play poker HasSubevent partner coordinate effort,competition HasSubevent partner coordinate effort,1
competition PartOf play poker,play poker HasSubevent social pressure keep play,competition HasSubevent social pressure keep play,1
competition PartOf play poker,play poker HasSubevent gamble fever,competition HasSubevent gamble fever,1
competition PartOf play poker,play poker HasSubevent disappointment loss,competition HasSubevent disappointment loss,1
competition PartOf play poker,play poker HasSubevent enthrallment over win,competition HasSubevent enthrallment over win,1
competition PartOf play poker,play poker HasSubevent emotion cause bad decision,competition HasSubevent emotion cause bad decision,1
competition PartOf play poker,play poker HasSubevent fee back rapid,competition HasSubevent fee back rapid,1
competition PartOf play poker,play poker HasSubevent loss winnings build rapidly,competition HasSubevent loss winnings build rapidly,1
competition PartOf play poker,play poker HasSubevent chip,competition HasSubevent chip,1
competition PartOf play poker,play poker HasSubevent stack chip fall,competition HasSubevent stack chip fall,1
competition PartOf play poker,play poker HasSubevent manipulate chip finger,competition HasSubevent manipulate chip finger,1
competition PartOf play poker,play poker HasSubevent foul language,competition HasSubevent foul language,1
competition PartOf play poker,play poker HasSubevent gambler sit together,competition HasSubevent gambler sit together,1
competition PartOf play poker,play poker HasSubevent gambler take chance,competition HasSubevent gambler take chance,1
competition PartOf play poker,play poker HasSubevent gambler take chance money,competition HasSubevent gambler take chance money,1
competition PartOf play poker,play poker HasSubevent might win money,competition HasSubevent might win money,1
competition PartOf play poker,play poker HasSubevent bet positive expectation,competition HasSubevent bet positive expectation,1
competition PartOf play poker,play poker HasSubevent fold expectation negative,competition HasSubevent fold expectation negative,1
competition PartOf play poker,play poker HasSubevent fold,competition HasSubevent fold,1
competition PartOf play poker,play poker HasSubevent show card,competition HasSubevent show card,1
competition PartOf play poker,play poker HasSubevent out chip,competition HasSubevent out chip,1
competition PartOf play poker,play poker HasSubevent card deck,competition HasSubevent card deck,1
competition PartOf play poker,play poker HasSubevent watch cheat,competition HasSubevent watch cheat,1
competition PartOf play poker,play poker HasSubevent count chip,competition HasSubevent count chip,1
competition PartOf play poker,play poker HasSubevent wait turn,competition HasSubevent wait turn,1
competition PartOf play poker,play poker HasSubevent steal ante,competition HasSubevent steal ante,1
competition PartOf play poker,play poker HasSubevent win hand,competition HasSubevent win hand,1
competition PartOf play poker,play poker HasSubevent lose hand,competition HasSubevent lose hand,1
competition PartOf play poker,play poker HasSubevent win small pot,competition HasSubevent win small pot,1
competition PartOf play poker,play poker HasSubevent win big pot,competition HasSubevent win big pot,1
competition PartOf play poker,play poker HasSubevent lose pot,competition HasSubevent lose pot,1
competition PartOf play poker,play poker HasSubevent turn card up,competition HasSubevent turn card up,1
competition PartOf play poker,play poker HasSubevent lucky,competition HasSubevent lucky,1
competition PartOf play poker,play poker HasSubevent unlucky,competition HasSubevent unlucky,1
competition PartOf play poker,play poker HasSubevent exercise skill,competition HasSubevent exercise skill,1
competition PartOf play poker,play poker HasSubevent throw chip pot,competition HasSubevent throw chip pot,1
competition PartOf play poker,play poker HasSubevent rake pot,competition HasSubevent rake pot,1
competition PartOf play poker,play poker HasSubevent take big blind,competition HasSubevent take big blind,1
competition PartOf play poker,play poker HasSubevent take small blind,competition HasSubevent take small blind,1
competition PartOf play poker,play poker HasSubevent play early position,competition HasSubevent play early position,1
competition PartOf play poker,play poker HasSubevent play middle position,competition HasSubevent play middle position,1
competition PartOf play poker,play poker HasSubevent play late position,competition HasSubevent play late position,1
competition PartOf play poker,play poker HasSubevent take advantage position,competition HasSubevent take advantage position,1
competition PartOf play poker,play poker HasSubevent calculate odds,competition HasSubevent calculate odds,1
competition PartOf play poker,play poker HasSubevent play odds,competition HasSubevent play odds,1
competition PartOf play poker,play poker HasSubevent use strategy,competition HasSubevent use strategy,1
competition PartOf play poker,play poker HasSubevent ignore kibitzer,competition HasSubevent ignore kibitzer,1
competition PartOf play poker,play poker HasSubevent play rule,competition HasSubevent play rule,1
competition PartOf play poker,play poker HasSubevent use poker etiquette,competition HasSubevent use poker etiquette,1
competition PartOf play poker,play poker HasSubevent pick up card,competition HasSubevent pick up card,1
competition PartOf play poker,play poker HasSubevent cut deck card,competition HasSubevent cut deck card,1
competition PartOf play poker,play poker HasSubevent cut deck,competition HasSubevent cut deck,1
competition PartOf play poker,play poker HasSubevent randomize card,competition HasSubevent randomize card,1
competition PartOf play poker,play poker HasSubevent check complete deck,competition HasSubevent check complete deck,1
competition PartOf play poker,play poker HasSubevent seat around table,competition HasSubevent seat around table,1
competition PartOf play poker,play poker HasSubevent refreshment,competition HasSubevent refreshment,1
competition PartOf play poker,play poker HasSubevent win game,competition HasSubevent win game,1
competition PartOf play poker,play poker HasSubevent go,competition HasSubevent go,1
competition PartOf play poker,play poker HasSubevent drink alcohol,competition HasSubevent drink alcohol,1
frame PartOf bed,bed HasSubevent sweat,frame HasSubevent sweat,1
frame PartOf paint,paint HasSubevent get splash ink,frame HasSubevent get splash ink,1
frame PartOf paint,paint HasSubevent paint hand,frame HasSubevent paint hand,1
frame PartOf paint,paint HasSubevent paint eye,frame HasSubevent paint eye,1
frame PartOf paint,paint HasSubevent create art,frame HasSubevent create art,1
frame PartOf paint,paint HasSubevent accidentally drip paint floor,frame HasSubevent accidentally drip paint floor,1
frame PartOf paint,paint HasSubevent stain shirt,frame HasSubevent stain shirt,1
frame PartOf paint,paint HasSubevent create masterpiece,frame HasSubevent create masterpiece,1
frame PartOf paint,paint HasSubevent wash brush,frame HasSubevent wash brush,1
frame PartOf paint,paint HasSubevent look up,frame HasSubevent look up,1
frame PartOf paint,paint HasSubevent spill paint,frame HasSubevent spill paint,1
frame PartOf paint,paint HasSubevent cover item not paint,frame HasSubevent cover item not paint,1
frame PartOf paint,paint HasSubevent splash,frame HasSubevent splash,1
frame PartOf paint,paint HasSubevent open paint,frame HasSubevent open paint,1
frame PartOf paint,paint HasSubevent mix new color,frame HasSubevent mix new color,1
frame PartOf paint,paint HasSubevent expression,frame HasSubevent expression,1
frame PartOf paint,paint HasSubevent paint yourself,frame HasSubevent paint yourself,1
frame PartOf paint,paint HasSubevent fun,frame HasSubevent fun,1
frame PartOf paint,paint HasSubevent put paint surface,frame HasSubevent put paint surface,1
frame PartOf paint,paint HasSubevent use paintbrush,frame HasSubevent use paintbrush,1
frame PartOf paint,paint HasSubevent splash paint clothe,frame HasSubevent splash paint clothe,1
frame PartOf paint,paint HasSubevent smear paint,frame HasSubevent smear paint,1
frame PartOf paint,paint HasSubevent work detail,frame HasSubevent work detail,1
frame PartOf paint,paint HasSubevent mask,frame HasSubevent mask,1
frame PartOf paint,paint HasSubevent stir paint,frame HasSubevent stir paint,1
frame PartOf paint,paint HasSubevent listen music,frame HasSubevent listen music,1
frame PartOf paint,paint HasSubevent clean paint brush,frame HasSubevent clean paint brush,1
frame PartOf paint,paint HasSubevent spill shoe,frame HasSubevent spill shoe,1
frame PartOf paint,paint HasSubevent run out red,frame HasSubevent run out red,1
frame PartOf paint,paint HasSubevent creative expression,frame HasSubevent creative expression,1
frame PartOf paint,paint HasSubevent mix color,frame HasSubevent mix color,1
frame PartOf paint,paint HasSubevent take break,frame HasSubevent take break,1
frame PartOf paint,paint HasSubevent fulfillment,frame HasSubevent fulfillment,1
frame PartOf paint,paint HasSubevent wet brush,frame HasSubevent wet brush,1
frame PartOf paint,paint HasSubevent clothe stain,frame HasSubevent clothe stain,1
misunderstand PartOf learn,learn HasSubevent new information,misunderstand HasSubevent new information,1
misunderstand PartOf learn,learn HasSubevent desire pursue further,misunderstand HasSubevent desire pursue further,1
misunderstand PartOf learn,learn HasSubevent new method,misunderstand HasSubevent new method,1
misunderstand PartOf learn,learn HasSubevent change preconcieve notion,misunderstand HasSubevent change preconcieve notion,1
misunderstand PartOf learn,learn HasSubevent read,misunderstand HasSubevent read,1
misunderstand PartOf learn,learn HasSubevent remember information,misunderstand HasSubevent remember information,1
misunderstand PartOf learn,learn HasSubevent expand universe,misunderstand HasSubevent expand universe,1
misunderstand PartOf learn,learn HasSubevent listen teacher,misunderstand HasSubevent listen teacher,1
misunderstand PartOf learn,learn HasSubevent pay attention teacher,misunderstand HasSubevent pay attention teacher,1
misunderstand PartOf learn,learn HasSubevent frustrate,misunderstand HasSubevent frustrate,1
misunderstand PartOf learn,learn HasSubevent search net,misunderstand HasSubevent search net,1
misunderstand PartOf learn,learn HasSubevent listen study,misunderstand HasSubevent listen study,1
misunderstand PartOf learn,learn HasSubevent study different text book,misunderstand HasSubevent study different text book,1
misunderstand PartOf learn,learn HasSubevent gain new knowledge,misunderstand HasSubevent gain new knowledge,1
misunderstand PartOf learn,learn HasSubevent inspire,misunderstand HasSubevent inspire,1
misunderstand PartOf learn,learn HasSubevent forget,misunderstand HasSubevent forget,1
misunderstand PartOf learn,learn HasSubevent correct teacher,misunderstand HasSubevent correct teacher,1
misunderstand PartOf learn,learn HasSubevent wish not,misunderstand HasSubevent wish not,1
misunderstand PartOf learn,learn HasSubevent hungry,misunderstand HasSubevent hungry,1
misunderstand PartOf learn,learn HasSubevent insight,misunderstand HasSubevent insight,1
misunderstand PartOf learn,learn HasSubevent shift attitude,misunderstand HasSubevent shift attitude,1
misunderstand PartOf learn,learn HasSubevent apply mind towards subject,misunderstand HasSubevent apply mind towards subject,1
misunderstand PartOf learn,learn HasSubevent take note,misunderstand HasSubevent take note,1
misunderstand PartOf learn,learn HasSubevent emjoy process,misunderstand HasSubevent emjoy process,1
misunderstand PartOf learn,learn HasSubevent improve performance,misunderstand HasSubevent improve performance,1
misunderstand PartOf learn,learn HasSubevent write information notepad,misunderstand HasSubevent write information notepad,1
misunderstand PartOf learn,learn HasSubevent increase intelligence,misunderstand HasSubevent increase intelligence,1
misunderstand PartOf learn,learn HasSubevent create new synaptic connection,misunderstand HasSubevent create new synaptic connection,1
misunderstand PartOf learn,learn HasSubevent internalize concept,misunderstand HasSubevent internalize concept,1
wristwatch PartOf watch,watch HasSubevent watch,wristwatch HasSubevent watch,1
wristwatch PartOf watch,watch HasSubevent spellbind,wristwatch HasSubevent spellbind,1
tackle PartOf football,football HasSubevent attempt score touchdown,tackle HasSubevent attempt score touchdown,1
tackle PartOf football,football HasSubevent sleep,tackle HasSubevent sleep,1
computer virus PartOf computer,computer HasSubevent type,computer virus HasSubevent type,1
harddisk PartOf computer,computer HasSubevent type,harddisk HasSubevent type,1
rubber duck PartOf dog,dog HasSubevent pee against tree,rubber duck HasSubevent pee against tree,1
ball bear PartOf wheel,wheel HasSubevent bore,ball bear HasSubevent bore,1
skateboard PartOf dog,dog HasSubevent pee against tree,skateboard HasSubevent pee against tree,1
doorknob PartOf door,door HasSubevent fun,doorknob HasSubevent fun,1
bolt PartOf door,door HasSubevent fun,bolt HasSubevent fun,1
eardrum PartOf ear,ear HasSubevent learn,eardrum HasSubevent learn,1
paragraph PartOf paper,paper HasSubevent learn,paragraph HasSubevent learn,1
spouse PartOf marriage,marriage HasSubevent send gift,spouse HasSubevent send gift,1
liver PartOf duck,duck HasSubevent crouch,liver HasSubevent crouch,1
afternoon PartOf day,day HasSubevent light out,afternoon HasSubevent light out,1
pagan PartOf person,person HasSubevent crave eat sweet,pagan HasSubevent crave eat sweet,1
pagan PartOf person,person HasSubevent gun fight quick win,pagan HasSubevent gun fight quick win,1
firewood PartOf dog,dog HasSubevent pee against tree,firewood HasSubevent pee against tree,1
cone PartOf eye,eye HasSubevent fall asleep,cone HasSubevent fall asleep,1
cone PartOf eye,eye HasSubevent sleep,cone HasSubevent sleep,1
cone PartOf eye,eye HasSubevent wet,cone HasSubevent wet,1
gill PartOf fish,fish HasSubevent wait,gill HasSubevent wait,1
gill PartOf fish,fish HasSubevent catch big,gill HasSubevent catch big,1
gill PartOf fish,fish HasSubevent cast line,gill HasSubevent cast line,1
gill PartOf fish,fish HasSubevent hold onto fish pole,gill HasSubevent hold onto fish pole,1
gill PartOf fish,fish HasSubevent use lure,gill HasSubevent use lure,1
gill PartOf fish,fish HasSubevent catch shark,gill HasSubevent catch shark,1
gill PartOf fish,fish HasSubevent clean fish,gill HasSubevent clean fish,1
gill PartOf fish,fish HasSubevent commune nature,gill HasSubevent commune nature,1
gill PartOf fish,fish HasSubevent put worm hook,gill HasSubevent put worm hook,1
gill PartOf fish,fish HasSubevent cast rod,gill HasSubevent cast rod,1
gill PartOf fish,fish HasSubevent become bore,gill HasSubevent become bore,1
gill PartOf fish,fish HasSubevent fish take bait,gill HasSubevent fish take bait,1
gill PartOf fish,fish HasSubevent bait hook human remain,gill HasSubevent bait hook human remain,1
gill PartOf fish,fish HasSubevent will wait,gill HasSubevent will wait,1
gill PartOf fish,fish HasSubevent cast out reel,gill HasSubevent cast out reel,1
gill PartOf fish,fish HasSubevent cast,gill HasSubevent cast,1
gill PartOf fish,fish HasSubevent need bait lue fish,gill HasSubevent need bait lue fish,1
gill PartOf fish,fish HasSubevent drink beer,gill HasSubevent drink beer,1
gill PartOf fish,fish HasSubevent look information,gill HasSubevent look information,1
gill PartOf fish,fish HasSubevent put live bait hook,gill HasSubevent put live bait hook,1
gill PartOf fish,fish HasSubevent think,gill HasSubevent think,1
gill PartOf fish,fish HasSubevent catch dinner,gill HasSubevent catch dinner,1
gill PartOf fish,fish HasSubevent fall water,gill HasSubevent fall water,1
gill PartOf fish,fish HasSubevent fish see bait,gill HasSubevent fish see bait,1
gill PartOf fish,fish HasSubevent put hip boot,gill HasSubevent put hip boot,1
gill PartOf fish,fish HasSubevent smoke,gill HasSubevent smoke,1
gill PartOf fish,fish HasSubevent wade water,gill HasSubevent wade water,1
gill PartOf fish,fish HasSubevent untangle line,gill HasSubevent untangle line,1
gill PartOf fish,fish HasSubevent pack fish ice,gill HasSubevent pack fish ice,1
gill PartOf fish,fish HasSubevent fry fish,gill HasSubevent fry fish,1
gill PartOf fish,fish HasSubevent stare water,gill HasSubevent stare water,1
gill PartOf fish,fish HasSubevent ride boat,gill HasSubevent ride boat,1
gill PartOf fish,fish HasSubevent sit quietly,gill HasSubevent sit quietly,1
gill PartOf fish,fish HasSubevent choose fly,gill HasSubevent choose fly,1
gill PartOf fish,fish HasSubevent talk companion,gill HasSubevent talk companion,1
gill PartOf fish,fish HasSubevent cast fish line,gill HasSubevent cast fish line,1
gill PartOf fish,fish HasSubevent loose hook,gill HasSubevent loose hook,1
gill PartOf fish,fish HasSubevent lose hook,gill HasSubevent lose hook,1
gill PartOf fish,fish HasSubevent peer water,gill HasSubevent peer water,1
gill PartOf fish,fish HasSubevent stare distance,gill HasSubevent stare distance,1
gill PartOf fish,fish HasSubevent lose bate,gill HasSubevent lose bate,1
storage PartOf computer,computer HasSubevent type,storage HasSubevent type,1
disk drive PartOf computer,computer HasSubevent type,disk drive HasSubevent type,1
water spout PartOf bath,bath HasSubevent get soapy,water spout HasSubevent get soapy,1
water spout PartOf bath,bath HasSubevent smell better,water spout HasSubevent smell better,1
water spout PartOf bath,bath HasSubevent turn water,water spout HasSubevent turn water,1
water spout PartOf bath,bath HasSubevent fill bathtub warm water,water spout HasSubevent fill bathtub warm water,1
water spout PartOf bath,bath HasSubevent use bubble mix,water spout HasSubevent use bubble mix,1
water spout PartOf bath,bath HasSubevent wash hair,water spout HasSubevent wash hair,1
water spout PartOf bath,bath HasSubevent put water tub,water spout HasSubevent put water tub,1
water spout PartOf bath,bath HasSubevent not dirty anymore,water spout HasSubevent not dirty anymore,1
water spout PartOf bath,bath HasSubevent slip fall,water spout HasSubevent slip fall,1
water spout PartOf bath,bath HasSubevent wash behind ear,water spout HasSubevent wash behind ear,1
water spout PartOf bath,bath HasSubevent notice finger wrinkle,water spout HasSubevent notice finger wrinkle,1
water spout PartOf bath,bath HasSubevent water get dirty,water spout HasSubevent water get dirty,1
water spout PartOf bath,bath HasSubevent lay,water spout HasSubevent lay,1
water spout PartOf bath,bath HasSubevent skin wrinkle up,water spout HasSubevent skin wrinkle up,1
water spout PartOf bath,bath HasSubevent cleaner,water spout HasSubevent cleaner,1
water spout PartOf bath,bath HasSubevent use bubble,water spout HasSubevent use bubble,1
water spout PartOf bath,bath HasSubevent might clean,water spout HasSubevent might clean,1
water spout PartOf bath,bath HasSubevent play water,water spout HasSubevent play water,1
water spout PartOf bath,bath HasSubevent use water soap,water spout HasSubevent use water soap,1
water spout PartOf bath,bath HasSubevent slip soap,water spout HasSubevent slip soap,1
water spout PartOf bath,bath HasSubevent use soap clean away dirt,water spout HasSubevent use soap clean away dirt,1
water spout PartOf bath,bath HasSubevent slip,water spout HasSubevent slip,1
water spout PartOf bath,bath HasSubevent get soap eye,water spout HasSubevent get soap eye,1
water spout PartOf bath,bath HasSubevent fuck,water spout HasSubevent fuck,1
water spout PartOf bath,bath HasSubevent touch myself,water spout HasSubevent touch myself,1
water spout PartOf bath,bath HasSubevent masterbate,water spout HasSubevent masterbate,1
water spout PartOf bath,bath HasSubevent lather up soap,water spout HasSubevent lather up soap,1
water spout PartOf bath,bath HasSubevent jack off,water spout HasSubevent jack off,1
water spout PartOf bath,bath HasSubevent water cold,water spout HasSubevent water cold,1
water spout PartOf bath,bath HasSubevent read,water spout HasSubevent read,1
water spout PartOf bath,bath HasSubevent slip tub,water spout HasSubevent slip tub,1
water spout PartOf bath,bath HasSubevent drop soap,water spout HasSubevent drop soap,1
water spout PartOf bath,bath HasSubevent skin pucker,water spout HasSubevent skin pucker,1
water spout PartOf bath,bath HasSubevent body become clean,water spout HasSubevent body become clean,1
water spout PartOf bath,bath HasSubevent read newspaper,water spout HasSubevent read newspaper,1
water spout PartOf bath,bath HasSubevent fill tub warm water,water spout HasSubevent fill tub warm water,1
water spout PartOf bath,bath HasSubevent sing,water spout HasSubevent sing,1
water spout PartOf bath,bath HasSubevent time yourself,water spout HasSubevent time yourself,1
water spout PartOf bath,bath HasSubevent eye up down,water spout HasSubevent eye up down,1
water spout PartOf bath,bath HasSubevent long hair,water spout HasSubevent long hair,1
water spout PartOf bath,bath HasSubevent sex,water spout HasSubevent sex,1
cherish PartOf love,love HasSubevent fun,cherish HasSubevent fun,1
cherish PartOf love,love HasSubevent kind,cherish HasSubevent kind,1
cherish PartOf love,love HasSubevent feel empathy experience,cherish HasSubevent feel empathy experience,1
cherish PartOf love,love HasSubevent want see happy,cherish HasSubevent want see happy,1
cherish PartOf love,love HasSubevent cherish other,cherish HasSubevent cherish other,1
cherish PartOf love,love HasSubevent think,cherish HasSubevent think,1
leave hand PartOf person,person HasSubevent crave eat sweet,leave hand HasSubevent crave eat sweet,1
leave hand PartOf person,person HasSubevent gun fight quick win,leave hand HasSubevent gun fight quick win,1
moniter PartOf computer,computer HasSubevent type,moniter HasSubevent type,1
order PartOf class,class HasSubevent resent professor,order HasSubevent resent professor,1
order PartOf class,class HasSubevent hate professor,order HasSubevent hate professor,1
order PartOf class,class HasSubevent look blackboard,order HasSubevent look blackboard,1
order PartOf class,class HasSubevent raise hand,order HasSubevent raise hand,1
order PartOf class,class HasSubevent listen teacher,order HasSubevent listen teacher,1
order PartOf class,class HasSubevent give speech,order HasSubevent give speech,1
order PartOf class,class HasSubevent read textbook,order HasSubevent read textbook,1
put sock PartOf dress,dress HasSubevent put footwear,put sock HasSubevent put footwear,1
put sock PartOf dress,dress HasSubevent may use pair pant,put sock HasSubevent may use pair pant,1
perception PartOf conscious,conscious HasSubevent dream,perception HasSubevent dream,1
person need feel like PartOf something,something HasSubevent spend much time bed,person need feel like HasSubevent spend much time bed,1
person need feel like PartOf something,something HasSubevent take cold medication,person need feel like HasSubevent take cold medication,1
person need feel like PartOf something,something HasSubevent take extra vitamin c,person need feel like HasSubevent take extra vitamin c,1
person need feel like PartOf something,something HasSubevent see doctor,person need feel like HasSubevent see doctor,1
valve PartOf plant,plant HasSubevent want grow,valve HasSubevent want grow,1
mainspring PartOf watch,watch HasSubevent watch,mainspring HasSubevent watch,1
mainspring PartOf watch,watch HasSubevent spellbind,mainspring HasSubevent spellbind,1
style PartOf plant,plant HasSubevent want grow,style HasSubevent want grow,1
warrior PartOf war,war HasSubevent fewer person world,warrior HasSubevent fewer person world,1
ram PartOf computer,computer HasSubevent type,ram HasSubevent type,1
cellulose PartOf plant,plant HasSubevent want grow,cellulose HasSubevent want grow,1
cornea PartOf eye,eye HasSubevent fall asleep,cornea HasSubevent fall asleep,1
cornea PartOf eye,eye HasSubevent sleep,cornea HasSubevent sleep,1
cornea PartOf eye,eye HasSubevent wet,cornea HasSubevent wet,1
incline plane PartOf screw,screw HasSubevent turn circle,incline plane HasSubevent turn circle,1
epistemology PartOf philosophy,philosophy HasSubevent learn,epistemology HasSubevent learn,1
walk through door PartOf dog,dog HasSubevent pee against tree,walk through door HasSubevent pee against tree,1
seam PartOf dress,dress HasSubevent put footwear,seam HasSubevent put footwear,1
seam PartOf dress,dress HasSubevent may use pair pant,seam HasSubevent may use pair pant,1
individual PartOf group,group HasSubevent person often tell story,individual HasSubevent person often tell story,1
casualty PartOf war,war HasSubevent fewer person world,casualty HasSubevent fewer person world,1
wrist watch PartOf watch,watch HasSubevent watch,wrist watch HasSubevent watch,1
wrist watch PartOf watch,watch HasSubevent spellbind,wrist watch HasSubevent spellbind,1
abstract PartOf patent,patent HasSubevent protect intellectual property,abstract HasSubevent protect intellectual property,1
generator PartOf car,car HasSubevent unlock door,generator HasSubevent unlock door,1
generator PartOf car,car HasSubevent sit down,generator HasSubevent sit down,1
husk PartOf plant,plant HasSubevent want grow,husk HasSubevent want grow,1
noon PartOf day,day HasSubevent light out,noon HasSubevent light out,1
midnight PartOf day,day HasSubevent light out,midnight HasSubevent light out,1
exam PartOf take course,take course HasSubevent study,exam HasSubevent study,1
exam PartOf take course,take course HasSubevent pass,exam HasSubevent pass,1
exam PartOf take course,take course HasSubevent read book subject,exam HasSubevent read book subject,1
