premise_1,premise_2,inferred,support_count
card LocatedNear read,read Causes eye sore,card Causes eye sore,1
card LocatedNear read,read Causes headache,card Causes headache,1
card LocatedNear read,read Causes new perspective,card Causes new perspective,1
card LocatedNear read,read Causes short sightedness,card Causes short sightedness,1
card LocatedNear read,read Causes eye strain,card Causes eye strain,1
card LocatedNear read,read Causes broaden knowledge base,card Causes broaden knowledge base,1
card LocatedNear read,read Causes calmness,card Causes calmness,1
card LocatedNear read,read Causes idea,card Causes idea,1
card LocatedNear read,read Causes strange idea,card Causes strange idea,1
card LocatedNear read,read Causes tire eye,card Causes tire eye,1
card LocatedNear read,read Causes headache eye strain,card Causes headache eye strain,1
card LocatedNear read,read Causes learn new excite,card Causes learn new excite,1
card LocatedNear read,read Causes boredom,card Causes boredom,1
card LocatedNear read,read Causes happiness,card Causes happiness,1
card LocatedNear read,read Causes can learn,card Causes can learn,1
card LocatedNear read,read Causes intelligent,card Causes intelligent,1
card LocatedNear read,read Causes know much,card Causes know much,1
card LocatedNear read,read Causes poor eyesight,card Causes poor eyesight,1
card LocatedNear read,read Causes learn better grammar,card Causes learn better grammar,1
melt LocatedNear heat,heat Causes irritation,melt Causes irritation,1
melt LocatedNear heat,heat Causes pain,melt Causes pain,1
melt LocatedNear heat,heat Causes get warm,melt Causes get warm,1
melt LocatedNear heat,heat Causes dream,melt Causes dream,1
office LocatedNear work,work Causes produce,office Causes produce,1
office LocatedNear work,work Causes become bore,office Causes become bore,1
office LocatedNear work,work Causes creation,office Causes creation,1
office LocatedNear work,work Causes exhaustion,office Causes exhaustion,1
office LocatedNear work,work Causes fatigue,office Causes fatigue,1
office LocatedNear work,work Causes earn paycheck,office Causes earn paycheck,1
office LocatedNear work,work Causes make enough money fee yourself,office Causes make enough money fee yourself,1
office LocatedNear work,work Causes body become tire,office Causes body become tire,1
office LocatedNear work,work Causes bank account increase,office Causes bank account increase,1
office LocatedNear work,work Causes prosperity,office Causes prosperity,1
office LocatedNear work,work Causes sense accomplishment,office Causes sense accomplishment,1
office LocatedNear work,work Causes reward,office Causes reward,1
office LocatedNear work,work Causes frustration,office Causes frustration,1
office LocatedNear work,work Causes experience,office Causes experience,1
office LocatedNear work,work Causes produce product,office Causes produce product,1
office LocatedNear work,work Causes result,office Causes result,1
office LocatedNear work,work Causes boredom,office Causes boredom,1
office LocatedNear work,work Causes stress irritation,office Causes stress irritation,1
office LocatedNear work,work Causes work done,office Causes work done,1
office LocatedNear work,work Causes blister,office Causes blister,1
office LocatedNear work,work Causes project finish,office Causes project finish,1
office LocatedNear work,work Causes work stress,office Causes work stress,1
office LocatedNear work,work Causes rich rich,office Causes rich rich,1
office LocatedNear work,work Causes finish task,office Causes finish task,1
office LocatedNear work,work Causes better self-esteem,office Causes better self-esteem,1
office LocatedNear work,work Causes waste life,office Causes waste life,1
office LocatedNear work,work Causes tiredness,office Causes tiredness,1
office LocatedNear work,work Causes hunger,office Causes hunger,1
office LocatedNear work,work Causes feel exhaust,office Causes feel exhaust,1
office LocatedNear work,work Causes buy house,office Causes buy house,1
office LocatedNear work,work Causes get marry,office Causes get marry,1
office LocatedNear work,work Causes buy new car,office Causes buy new car,1
office LocatedNear work,work Causes go dinner,office Causes go dinner,1
office LocatedNear work,work Causes make,office Causes make,1
swim LocatedNear fish,fish Causes death fish,swim Causes death fish,1
swim LocatedNear fish,fish Causes sunburn,swim Causes sunburn,1
swim LocatedNear fish,fish Causes fish die,swim Causes fish die,1
swim LocatedNear fish,fish Causes get food,swim Causes get food,1
swim LocatedNear fish,fish Causes fish catch,swim Causes fish catch,1
swim LocatedNear fish,fish Causes smelly hand,swim Causes smelly hand,1
swim LocatedNear fish,fish Causes might catch fish,swim Causes might catch fish,1
swim LocatedNear fish,fish Causes become smelly,swim Causes become smelly,1
swim LocatedNear fish,fish Causes catch fish dinner,swim Causes catch fish dinner,1
swim LocatedNear fish,fish Causes eat fish,swim Causes eat fish,1
swim LocatedNear fish,fish Causes sit dock,swim Causes sit dock,1
swim LocatedNear fish,fish Causes wetness,swim Causes wetness,1
swim LocatedNear fish,fish Causes torture fish,swim Causes torture fish,1
swim LocatedNear fish,fish Causes tell fish tale,swim Causes tell fish tale,1
swim LocatedNear fish,fish Causes hook fish,swim Causes hook fish,1
swim LocatedNear fish,fish Causes fish dinner,swim Causes fish dinner,1
swim LocatedNear fish,fish Causes anger,swim Causes anger,1
swim LocatedNear fish,fish Causes worm,swim Causes worm,1
swim LocatedNear fish,fish Causes sleep,swim Causes sleep,1
swim LocatedNear fish,fish Causes get drunk,swim Causes get drunk,1
swim LocatedNear fish,fish Causes drink,swim Causes drink,1
swim LocatedNear fish,fish Causes wet clothe,swim Causes wet clothe,1
swim LocatedNear olympics,olympics Causes read newspaper,swim Causes read newspaper,1
snow LocatedNear ski,ski Causes healthy body,snow Causes healthy body,1
snow LocatedNear ski,ski Causes broken bone,snow Causes broken bone,1
snow LocatedNear ski,ski Causes fall,snow Causes fall,1
snow LocatedNear ski,ski Causes accident,snow Causes accident,1
snow LocatedNear ski,ski Causes exercize,snow Causes exercize,1
snow LocatedNear ski,ski Causes broken leg,snow Causes broken leg,1
snow LocatedNear ski,ski Causes cold nose,snow Causes cold nose,1
snow LocatedNear ski,ski Causes injury due fall,snow Causes injury due fall,1
snow LocatedNear ski,ski Causes travel downhill quickly,snow Causes travel downhill quickly,1
snow LocatedNear ski,ski Causes injury,snow Causes injury,1
snow LocatedNear ski,ski Causes fall down break leg,snow Causes fall down break leg,1
snow LocatedNear ski,ski Causes chap lip,snow Causes chap lip,1
snow LocatedNear ski,ski Causes accidentally run,snow Causes accidentally run,1
snow LocatedNear ski,ski Causes bone break,snow Causes bone break,1
snow LocatedNear ski,ski Causes bodily displacement snow,snow Causes bodily displacement snow,1
snow LocatedNear ski,ski Causes hit tree,snow Causes hit tree,1
snow LocatedNear ski,ski Causes fall water,snow Causes fall water,1
snow LocatedNear ski,ski Causes tire,snow Causes tire,1
snow LocatedNear ski,ski Causes sweat,snow Causes sweat,1
snow LocatedNear cold weather,cold weather Causes frostbite,snow Causes frostbite,1
snow LocatedNear cold weather,cold weather Causes cold,snow Causes cold,1
servant LocatedNear rich,rich Causes happiness,servant Causes happiness,1
ground LocatedNear plant,plant Causes bumper crop,ground Causes bumper crop,1
price LocatedNear shop,shop Causes expent money,price Causes expent money,1
price LocatedNear shop,shop Causes go over credit limit,price Causes go over credit limit,1
price LocatedNear shop,shop Causes buy not need,price Causes buy not need,1
price LocatedNear shop,shop Causes little money leave,price Causes little money leave,1
price LocatedNear shop,shop Causes overspend,price Causes overspend,1
price LocatedNear shop,shop Causes bankruptcy,price Causes bankruptcy,1
price LocatedNear shop,shop Causes little money,price Causes little money,1
price LocatedNear shop,shop Causes acquire object,price Causes acquire object,1
price LocatedNear shop,shop Causes feel temporary happiness,price Causes feel temporary happiness,1
price LocatedNear shop,shop Causes not any money,price Causes not any money,1
price LocatedNear shop,shop Causes fulfil need,price Causes fulfil need,1
price LocatedNear shop,shop Causes buy car,price Causes buy car,1
price LocatedNear shop,shop Causes buy new clothe,price Causes buy new clothe,1
price LocatedNear shop,shop Causes buy merchandise,price Causes buy merchandise,1
price LocatedNear shop,shop Causes loss money,price Causes loss money,1
price LocatedNear shop,shop Causes ownership goods,price Causes ownership goods,1
price LocatedNear shop,shop Causes refine favorite item,price Causes refine favorite item,1
price LocatedNear shop,shop Causes new clothe,price Causes new clothe,1
price LocatedNear shop,shop Causes tiredness,price Causes tiredness,1
price LocatedNear shop,shop Causes debt,price Causes debt,1
price LocatedNear shop,shop Causes callus,price Causes callus,1
price LocatedNear shop,shop Causes run out money,price Causes run out money,1
price LocatedNear shop,shop Causes panic,price Causes panic,1
price LocatedNear shop,shop Causes may find buy,price Causes may find buy,1
price LocatedNear shop,shop Causes buy grape,price Causes buy grape,1
price LocatedNear shop,shop Causes well stock cupboard,price Causes well stock cupboard,1
price LocatedNear shop,shop Causes stock up essential,price Causes stock up essential,1
price LocatedNear shop,shop Causes impatient husband,price Causes impatient husband,1
price LocatedNear shop,shop Causes stand line,price Causes stand line,1
price LocatedNear shop,shop Causes exchange money goods service,price Causes exchange money goods service,1
gun LocatedNear shoot,shoot Causes kill,gun Causes kill,1
gun LocatedNear murder,murder Causes downpour blood,gun Causes downpour blood,1
gun LocatedNear murder,murder Causes trial,gun Causes trial,1
gun LocatedNear criminal,criminal Causes contact police,gun Causes contact police,1
gun LocatedNear criminal,criminal Causes go jail,gun Causes go jail,1
gun LocatedNear criminal,criminal Causes judge,gun Causes judge,1
fly LocatedNear food,food Causes upset stomach,fly Causes upset stomach,1
fly LocatedNear food,food Causes become little hungry,fly Causes become little hungry,1
fly LocatedNear food,food Causes no long hungry,fly Causes no long hungry,1
fly LocatedNear food,food Causes not starve,fly Causes not starve,1
fly LocatedNear food,food Causes not fear hunger,fly Causes not fear hunger,1
fly LocatedNear food,food Causes get fat,fly Causes get fat,1
fly LocatedNear food,food Causes aren't hungry,fly Causes aren't hungry,1
fly LocatedNear food,food Causes eat better,fly Causes eat better,1
fly LocatedNear food,food Causes feel fullness,fly Causes feel fullness,1
fly LocatedNear food,food Causes sometimes gain weight,fly Causes sometimes gain weight,1
fly LocatedNear food,food Causes feel little hungry,fly Causes feel little hungry,1
fly LocatedNear food,food Causes not hungry,fly Causes not hungry,1
fly LocatedNear food,food Causes feel full,fly Causes feel full,1
fly LocatedNear food,food Causes weight gain,fly Causes weight gain,1
fly LocatedNear food,food Causes full,fly Causes full,1
fly LocatedNear food,food Causes dirt,fly Causes dirt,1
fly LocatedNear food,food Causes gas,fly Causes gas,1
fly LocatedNear food,food Causes reduce hunger,fly Causes reduce hunger,1
wheel LocatedNear car,car Causes pollution,wheel Causes pollution,1
lemon LocatedNear drink,drink Causes little thirst,lemon Causes little thirst,1
lemon LocatedNear drink,drink Causes die car crash,lemon Causes die car crash,1
lemon LocatedNear drink,drink Causes headache,lemon Causes headache,1
lemon LocatedNear drink,drink Causes wet mouth,lemon Causes wet mouth,1
lemon LocatedNear drink,drink Causes go pee,lemon Causes go pee,1
lemon LocatedNear drink,drink Causes little thirsty,lemon Causes little thirsty,1
lemon LocatedNear drink,drink Causes intoxication,lemon Causes intoxication,1
lemon LocatedNear drink,drink Causes get totally drunk,lemon Causes get totally drunk,1
lemon LocatedNear drink,drink Causes drunkenness,lemon Causes drunkenness,1
lemon LocatedNear drink,drink Causes sickness,lemon Causes sickness,1
lemon LocatedNear drink,drink Causes loss control,lemon Causes loss control,1
lemon LocatedNear drink,drink Causes destruction brain cell,lemon Causes destruction brain cell,1
lemon LocatedNear drink,drink Causes stupidity,lemon Causes stupidity,1
lemon LocatedNear drink,drink Causes full bladder,lemon Causes full bladder,1
lemon LocatedNear drink,drink Causes hydrate body,lemon Causes hydrate body,1
lemon LocatedNear drink,drink Causes body become rehydrate,lemon Causes body become rehydrate,1
lemon LocatedNear drink,drink Causes pee late,lemon Causes pee late,1
lemon LocatedNear drink,drink Causes drunken stupidity,lemon Causes drunken stupidity,1
lemon LocatedNear drink,drink Causes need urinate,lemon Causes need urinate,1
lemon LocatedNear drink,drink Causes become drunk,lemon Causes become drunk,1
lemon LocatedNear drink,drink Causes sleepy,lemon Causes sleepy,1
lemon LocatedNear drink,drink Causes dizziness,lemon Causes dizziness,1
lemon LocatedNear drink,drink Causes feel dizzy,lemon Causes feel dizzy,1
lemon LocatedNear drink,drink Causes not thirsty anymore,lemon Causes not thirsty anymore,1
lemon LocatedNear drink,drink Causes mouth wet,lemon Causes mouth wet,1
lip LocatedNear kiss,kiss Causes person may become emotionally excite,lip Causes person may become emotionally excite,1
lip LocatedNear kiss,kiss Causes get mono,lip Causes get mono,1
lip LocatedNear kiss,kiss Causes global thermonuclear war,lip Causes global thermonuclear war,1
lip LocatedNear kiss,kiss Causes slap back,lip Causes slap back,1
lip LocatedNear kiss,kiss Causes kiss desease,lip Causes kiss desease,1
lip LocatedNear kiss,kiss Causes get kiss return,lip Causes get kiss return,1
lip LocatedNear kiss,kiss Causes sweet,lip Causes sweet,1
lip LocatedNear kiss,kiss Causes arousal,lip Causes arousal,1
lip LocatedNear kiss,kiss Causes feel good,lip Causes feel good,1
lip LocatedNear kiss,kiss Causes spread germ,lip Causes spread germ,1
lip LocatedNear kiss,kiss Causes make feel warm inside,lip Causes make feel warm inside,1
lip LocatedNear kiss,kiss Causes germ pass,lip Causes germ pass,1
lip LocatedNear kiss,kiss Causes erection,lip Causes erection,1
lip LocatedNear kiss,kiss Causes taste saliva,lip Causes taste saliva,1
lip LocatedNear kiss,kiss Causes get arouse,lip Causes get arouse,1
lip LocatedNear kiss,kiss Causes shortness breath,lip Causes shortness breath,1
lip LocatedNear kiss,kiss Causes make feel happy,lip Causes make feel happy,1
lip LocatedNear kiss,kiss Causes passionate feeling,lip Causes passionate feeling,1
lip LocatedNear kiss,kiss Causes person hug other hard,lip Causes person hug other hard,1
lip LocatedNear kiss,kiss Causes lustful thought,lip Causes lustful thought,1
lip LocatedNear kiss,kiss Causes make feel love,lip Causes make feel love,1
lip LocatedNear kiss,kiss Causes cold,lip Causes cold,1
lip LocatedNear kiss,kiss Causes physical contact,lip Causes physical contact,1
lip LocatedNear kiss,kiss Causes close physical contact,lip Causes close physical contact,1
lip LocatedNear kiss,kiss Causes disease,lip Causes disease,1
lip LocatedNear kiss,kiss Causes like,lip Causes like,1
lip LocatedNear kiss,kiss Causes shyness,lip Causes shyness,1
lip LocatedNear kiss,kiss Causes get slap,lip Causes get slap,1
lip LocatedNear kiss,kiss Causes strong feeling,lip Causes strong feeling,1
lip LocatedNear kiss,kiss Causes get cold sore,lip Causes get cold sore,1
lip LocatedNear kiss,kiss Causes let know how feel,lip Causes let know how feel,1
lip LocatedNear kiss,kiss Causes happiness,lip Causes happiness,1
lip LocatedNear kiss,kiss Causes horniness,lip Causes horniness,1
lip LocatedNear kiss,kiss Causes tell breath stink,lip Causes tell breath stink,1
lip LocatedNear kiss,kiss Causes herpes,lip Causes herpes,1
lip LocatedNear kiss,kiss Causes increase saliva excretion,lip Causes increase saliva excretion,1
lip LocatedNear kiss,kiss Causes sexual excitement,lip Causes sexual excitement,1
lip LocatedNear kiss,kiss Causes excitement,lip Causes excitement,1
lip LocatedNear kiss,kiss Causes dirty glass,lip Causes dirty glass,1
lip LocatedNear kiss,kiss Causes mosquito bite,lip Causes mosquito bite,1
lip LocatedNear kiss,kiss Causes wish luck,lip Causes wish luck,1
lip LocatedNear kiss,kiss Causes cooty,lip Causes cooty,1
lip LocatedNear kiss,kiss Causes catch cold,lip Causes catch cold,1
lip LocatedNear kiss,kiss Causes dependant kisser,lip Causes dependant kisser,1
lip LocatedNear kiss,kiss Causes smear lipstick,lip Causes smear lipstick,1
lip LocatedNear kiss,kiss Causes lipstick cheek,lip Causes lipstick cheek,1
lip LocatedNear kiss,kiss Causes heart beat fast,lip Causes heart beat fast,1
lip LocatedNear kiss,kiss Causes heart flutter,lip Causes heart flutter,1
lip LocatedNear kiss,kiss Causes lipstick collar,lip Causes lipstick collar,1
lip LocatedNear kiss,kiss Causes lipstick lip,lip Causes lipstick lip,1
lip LocatedNear kiss,kiss Causes lipstick smear,lip Causes lipstick smear,1
lip LocatedNear kiss,kiss Causes necessity refresh lipstick,lip Causes necessity refresh lipstick,1
lip LocatedNear kiss,kiss Causes lip pucker,lip Causes lip pucker,1
lip LocatedNear kiss,kiss Causes get blow job,lip Causes get blow job,1
lip LocatedNear kiss,kiss Causes stiffy,lip Causes stiffy,1
lip LocatedNear kiss,kiss Causes bad breathe,lip Causes bad breathe,1
lip LocatedNear kiss,kiss Causes pleasurable,lip Causes pleasurable,1
lip LocatedNear kiss,kiss Causes embaracment,lip Causes embaracment,1
lip LocatedNear kiss,kiss Causes feel love,lip Causes feel love,1
lip LocatedNear kiss,kiss Causes sexual stimulation,lip Causes sexual stimulation,1
lip LocatedNear kiss,kiss Causes fall inlove,lip Causes fall inlove,1
lip LocatedNear kiss,kiss Causes butterfly belly,lip Causes butterfly belly,1
lip LocatedNear kiss,kiss Causes wet lip,lip Causes wet lip,1
lip LocatedNear kiss,kiss Causes rush feel through body,lip Causes rush feel through body,1
lip LocatedNear kiss,kiss Causes express fondness,lip Causes express fondness,1
lip LocatedNear kiss,kiss Causes happy,lip Causes happy,1
rabbit LocatedNear plant,plant Causes bumper crop,rabbit Causes bumper crop,1
flash LocatedNear lightning,lightning Causes broken electricity line,flash Causes broken electricity line,1
flash LocatedNear lightning,lightning Causes broken modem,flash Causes broken modem,1
flash LocatedNear lightning,lightning Causes broken computer,flash Causes broken computer,1
flash LocatedNear lightning,lightning Causes electric shock,flash Causes electric shock,1
grave LocatedNear funeral,funeral Causes sadness,grave Causes sadness,1
grave LocatedNear cemetery,cemetery Causes fun,grave Causes fun,1
cake LocatedNear party,party Causes person drunk,cake Causes person drunk,1
cake LocatedNear party,party Causes neighbor angry,cake Causes neighbor angry,1
cake LocatedNear party,party Causes broken glass,cake Causes broken glass,1
cake LocatedNear party,party Causes beer spill stuff,cake Causes beer spill stuff,1
cake LocatedNear party,party Causes make mess house,cake Causes make mess house,1
cake LocatedNear party,party Causes destruction,cake Causes destruction,1
cake LocatedNear party,party Causes great nuisance,cake Causes great nuisance,1
cake LocatedNear party,party Causes person good time,cake Causes person good time,1
cake LocatedNear party,party Causes dirty dish,cake Causes dirty dish,1
cake LocatedNear party,party Causes noise,cake Causes noise,1
cake LocatedNear party,party Causes tire,cake Causes tire,1
cake LocatedNear party,party Causes fight,cake Causes fight,1
cake LocatedNear party,party Causes neighor complain,cake Causes neighor complain,1
cake LocatedNear party,party Causes pick up after party,cake Causes pick up after party,1
cake LocatedNear party,party Causes person come together food fun,cake Causes person come together food fun,1
cake LocatedNear birthday,birthday Causes understand world,cake Causes understand world,1
draw LocatedNear pencil,pencil Causes stress,draw Causes stress,1
draw LocatedNear pencil,pencil Causes boredom,draw Causes boredom,1
home LocatedNear work,work Causes produce,home Causes produce,1
home LocatedNear work,work Causes become bore,home Causes become bore,1
home LocatedNear work,work Causes creation,home Causes creation,1
home LocatedNear work,work Causes exhaustion,home Causes exhaustion,1
home LocatedNear work,work Causes fatigue,home Causes fatigue,1
home LocatedNear work,work Causes earn paycheck,home Causes earn paycheck,1
home LocatedNear work,work Causes make enough money fee yourself,home Causes make enough money fee yourself,1
home LocatedNear work,work Causes body become tire,home Causes body become tire,1
home LocatedNear work,work Causes bank account increase,home Causes bank account increase,1
home LocatedNear work,work Causes prosperity,home Causes prosperity,1
home LocatedNear work,work Causes sense accomplishment,home Causes sense accomplishment,1
home LocatedNear work,work Causes reward,home Causes reward,1
home LocatedNear work,work Causes frustration,home Causes frustration,1
home LocatedNear work,work Causes experience,home Causes experience,1
home LocatedNear work,work Causes produce product,home Causes produce product,1
home LocatedNear work,work Causes result,home Causes result,1
home LocatedNear work,work Causes boredom,home Causes boredom,1
home LocatedNear work,work Causes stress irritation,home Causes stress irritation,1
home LocatedNear work,work Causes work done,home Causes work done,1
home LocatedNear work,work Causes blister,home Causes blister,1
home LocatedNear work,work Causes project finish,home Causes project finish,1
home LocatedNear work,work Causes work stress,home Causes work stress,1
home LocatedNear work,work Causes rich rich,home Causes rich rich,1
home LocatedNear work,work Causes finish task,home Causes finish task,1
home LocatedNear work,work Causes better self-esteem,home Causes better self-esteem,1
home LocatedNear work,work Causes waste life,home Causes waste life,1
home LocatedNear work,work Causes tiredness,home Causes tiredness,1
home LocatedNear work,work Causes hunger,home Causes hunger,1
home LocatedNear work,work Causes feel exhaust,home Causes feel exhaust,1
home LocatedNear work,work Causes buy house,home Causes buy house,1
home LocatedNear work,work Causes get marry,home Causes get marry,1
home LocatedNear work,work Causes buy new car,home Causes buy new car,1
home LocatedNear work,work Causes go dinner,home Causes go dinner,1
home LocatedNear work,work Causes make,home Causes make,1
invention LocatedNear computer,computer Causes learn,invention Causes learn,1
invention LocatedNear computer,computer Causes end workday,invention Causes end workday,1
invention LocatedNear computer,computer Causes injury,invention Causes injury,1
ray LocatedNear sun,sun Causes light,ray Causes light,1
ray LocatedNear sun,sun Causes heat,ray Causes heat,1
ray LocatedNear sun,sun Causes wrinkle,ray Causes wrinkle,1
ray LocatedNear sun,sun Causes sunburn,ray Causes sunburn,1
ray LocatedNear sun,sun Causes life earth,ray Causes life earth,1
ray LocatedNear sun,sun Causes sun tan,ray Causes sun tan,1
balloon LocatedNear party,party Causes person drunk,balloon Causes person drunk,1
balloon LocatedNear party,party Causes neighbor angry,balloon Causes neighbor angry,1
balloon LocatedNear party,party Causes broken glass,balloon Causes broken glass,1
balloon LocatedNear party,party Causes beer spill stuff,balloon Causes beer spill stuff,1
balloon LocatedNear party,party Causes make mess house,balloon Causes make mess house,1
balloon LocatedNear party,party Causes destruction,balloon Causes destruction,1
balloon LocatedNear party,party Causes great nuisance,balloon Causes great nuisance,1
balloon LocatedNear party,party Causes person good time,balloon Causes person good time,1
balloon LocatedNear party,party Causes dirty dish,balloon Causes dirty dish,1
balloon LocatedNear party,party Causes noise,balloon Causes noise,1
balloon LocatedNear party,party Causes tire,balloon Causes tire,1
balloon LocatedNear party,party Causes fight,balloon Causes fight,1
balloon LocatedNear party,party Causes neighor complain,balloon Causes neighor complain,1
balloon LocatedNear party,party Causes pick up after party,balloon Causes pick up after party,1
balloon LocatedNear party,party Causes person come together food fun,balloon Causes person come together food fun,1
pig LocatedNear cow,cow Causes moo,pig Causes moo,1
nose LocatedNear eye,eye Causes entertainment,nose Causes entertainment,1
be LocatedNear think,think Causes knowledge,be Causes knowledge,1
be LocatedNear think,think Causes new idea occur,be Causes new idea occur,1
be LocatedNear think,think Causes plan conceive,be Causes plan conceive,1
be LocatedNear think,think Causes see pattern,be Causes see pattern,1
be LocatedNear think,think Causes fatigue,be Causes fatigue,1
be LocatedNear think,think Causes learn,be Causes learn,1
be LocatedNear think,think Causes always learn new,be Causes always learn new,1
be LocatedNear think,think Causes mind growth,be Causes mind growth,1
be LocatedNear think,think Causes come up idea,be Causes come up idea,1
be LocatedNear think,think Causes hurt brain,be Causes hurt brain,1
be LocatedNear think,think Causes depression,be Causes depression,1
be LocatedNear think,think Causes money,be Causes money,1
be LocatedNear think,think Causes solution problem,be Causes solution problem,1
be LocatedNear think,think Causes progress,be Causes progress,1
be LocatedNear think,think Causes conflict authority,be Causes conflict authority,1
be LocatedNear think,think Causes new perspective,be Causes new perspective,1
be LocatedNear think,think Causes new think,be Causes new think,1
be LocatedNear think,think Causes best,be Causes best,1
be LocatedNear think,think Causes fresh idea,be Causes fresh idea,1
be LocatedNear think,think Causes tension,be Causes tension,1
be LocatedNear think,think Causes insight difficult problem,be Causes insight difficult problem,1
be LocatedNear think,think Causes solution difficult problem,be Causes solution difficult problem,1
be LocatedNear think,think Causes create idea,be Causes create idea,1
be LocatedNear think,think Causes decision,be Causes decision,1
be LocatedNear think,think Causes creative,be Causes creative,1
be LocatedNear think,think Causes act,be Causes act,1
be LocatedNear think,think Causes never fully predictable,be Causes never fully predictable,1
be LocatedNear think,think Causes insight,be Causes insight,1
steam LocatedNear heat,heat Causes irritation,steam Causes irritation,1
steam LocatedNear heat,heat Causes pain,steam Causes pain,1
steam LocatedNear heat,heat Causes get warm,steam Causes get warm,1
steam LocatedNear heat,heat Causes dream,steam Causes dream,1
steam LocatedNear shower,shower Causes skin become clean,steam Causes skin become clean,1
steam LocatedNear shower,shower Causes feel good,steam Causes feel good,1
steam LocatedNear shower,shower Causes wrinkle skin,steam Causes wrinkle skin,1
steam LocatedNear shower,shower Causes feel better,steam Causes feel better,1
steam LocatedNear shower,shower Causes bathroom damp,steam Causes bathroom damp,1
steam LocatedNear shower,shower Causes dry skin,steam Causes dry skin,1
steam LocatedNear shower,shower Causes feel fresh,steam Causes feel fresh,1
steam LocatedNear shower,shower Causes masturbation,steam Causes masturbation,1
steam LocatedNear shower,shower Causes get wet,steam Causes get wet,1
steam LocatedNear shower,shower Causes plant grow,steam Causes plant grow,1
steam LocatedNear shower,shower Causes hair get wet,steam Causes hair get wet,1
steam LocatedNear shower,shower Causes smell good,steam Causes smell good,1
steam LocatedNear shower,shower Causes water leak,steam Causes water leak,1
steam LocatedNear shower,shower Causes slip,steam Causes slip,1
steam LocatedNear shower,shower Causes wrinkle finger,steam Causes wrinkle finger,1
steam LocatedNear shower,shower Causes smell nice,steam Causes smell nice,1
steam LocatedNear shower,shower Causes go sleep,steam Causes go sleep,1
steam LocatedNear shower,shower Causes become cleaner,steam Causes become cleaner,1
steam LocatedNear shower,shower Causes wet hair,steam Causes wet hair,1
steam LocatedNear sauna,sauna Causes feel rejuvenate,steam Causes feel rejuvenate,1
summer LocatedNear fall,fall Causes get up,summer Causes get up,1
summer LocatedNear fall,fall Causes skin knee,summer Causes skin knee,1
summer LocatedNear fall,fall Causes broken bone,summer Causes broken bone,1
summer LocatedNear fall,fall Causes reach ground,summer Causes reach ground,1
summer LocatedNear fall,fall Causes injury,summer Causes injury,1
summer LocatedNear fall,fall Causes damage body,summer Causes damage body,1
summer LocatedNear fall,fall Causes bruise ego,summer Causes bruise ego,1
summer LocatedNear fall,fall Causes laceration,summer Causes laceration,1
summer LocatedNear fall,fall Causes conformity gravity,summer Causes conformity gravity,1
summer LocatedNear fall,fall Causes contact,summer Causes contact,1
summer LocatedNear fall,fall Causes gravity kick,summer Causes gravity kick,1
summer LocatedNear fall,fall Causes extensive bruise,summer Causes extensive bruise,1
summer LocatedNear fall,fall Causes lose memory,summer Causes lose memory,1
crowd LocatedNear football,football Causes stress,crowd Causes stress,1
tube LocatedNear train station,train station Causes fun,tube Causes fun,1
morning LocatedNear sun rise,sun rise Causes morning,morning Causes morning,1
morning LocatedNear sleep,sleep Causes get proper amount rest,morning Causes get proper amount rest,1
morning LocatedNear sleep,sleep Causes nightmare,morning Causes nightmare,1
morning LocatedNear sleep,sleep Causes feel rest,morning Causes feel rest,1
morning LocatedNear sleep,sleep Causes restore vitality,morning Causes restore vitality,1
morning LocatedNear sleep,sleep Causes wake up fully rest,morning Causes wake up fully rest,1
morning LocatedNear sleep,sleep Causes might dream,morning Causes might dream,1
morning LocatedNear sleep,sleep Causes no long tire,morning Causes no long tire,1
morning LocatedNear sleep,sleep Causes person feel better,morning Causes person feel better,1
morning LocatedNear sleep,sleep Causes refreshment,morning Causes refreshment,1
morning LocatedNear sleep,sleep Causes lose job,morning Causes lose job,1
morning LocatedNear sleep,sleep Causes miss appointment,morning Causes miss appointment,1
morning LocatedNear sleep,sleep Causes wake up morning rest,morning Causes wake up morning rest,1
morning LocatedNear sleep,sleep Causes drool,morning Causes drool,1
morning LocatedNear sleep,sleep Causes rejuvenatiobn,morning Causes rejuvenatiobn,1
morning LocatedNear sleep,sleep Causes rejuvenation,morning Causes rejuvenation,1
morning LocatedNear sleep,sleep Causes gain energy,morning Causes gain energy,1
morning LocatedNear sleep,sleep Causes fun,morning Causes fun,1
morning LocatedNear sleep,sleep Causes waste time,morning Causes waste time,1
morning LocatedNear sleep,sleep Causes bad smell,morning Causes bad smell,1
morning LocatedNear sleep,sleep Causes improvement health,morning Causes improvement health,1
morning LocatedNear sleep,sleep Causes awakeness,morning Causes awakeness,1
morning LocatedNear sleep,sleep Causes energy,morning Causes energy,1
morning LocatedNear sleep,sleep Causes erection,morning Causes erection,1
morning LocatedNear sleep,sleep Causes restful mind,morning Causes restful mind,1
morning LocatedNear sleep,sleep Causes deep breathe,morning Causes deep breathe,1
morning LocatedNear sleep,sleep Causes bedsore,morning Causes bedsore,1
morning LocatedNear sleep,sleep Causes wake up hungry,morning Causes wake up hungry,1
morning LocatedNear sleep,sleep Causes breathe problem surface,morning Causes breathe problem surface,1
morning LocatedNear sleep,sleep Causes become little tire,morning Causes become little tire,1
